transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX4012487,2022-05-01,24963,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Jennifer Smith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.1
TRX3341373,2023-01-04,96487,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8,Kyle Johnson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.6
TRX5507398,2023-03-29,89566,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.4,Sabrina Decker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.9
TRX8998754,2020-12-06,28718,Kimia Farma - Apotek,Bogor,Jawa Barat,4.1,Wendy Robbins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.4
TRX3429145,2022-08-07,93702,Kimia Farma - Apotek,Jayapura,Papua,4.3,Nicholas Mayer,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.6
TRX6774818,2023-03-19,48880,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Angel Watson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.2
TRX7681717,2020-12-23,60888,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.1,Charles Norton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.1
TRX4743691,2021-09-11,86446,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.1,Courtney Roman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.8
TRX8734190,2021-04-06,17476,Kimia Farma - Apotek,Jambi,Jambi,4.5,Kristina Henderson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.4
TRX9730997,2020-01-23,59449,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,Amy Fowler,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.9
TRX1493636,2023-06-12,21930,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9,James Parker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.6
TRX3651338,2023-07-16,87281,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.4,Daisy Mills,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.7
TRX7721376,2021-05-08,25945,Kimia Farma - Apotek,Padang,Sumatera Barat,4.1,Jeremy Ramos,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.2
TRX2833087,2022-07-31,99950,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.6,Brianna Gordon,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.3
TRX3443470,2023-06-28,61804,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Cheryl Houston,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4
TRX5786677,2021-03-24,35365,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.5,Megan Barnett,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.4
TRX3996177,2022-10-26,80387,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.9,Jaime Coleman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4
TRX4404433,2022-10-29,37946,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Sarah Pittman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.3
TRX3081242,2022-02-14,70595,Kimia Farma - Apotek,Garut,Jawa Barat,4.9,Philip Greer,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.6
TRX8369278,2023-07-12,25090,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.1,Craig Phillips,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.8
TRX3630465,2022-10-10,41343,Kimia Farma - Apotek,Semarang,Jawa Tengah,4,Christopher Rodriguez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.5
TRX8949926,2023-08-21,86131,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Terry Glover,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.9
TRX6273538,2021-08-13,59449,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.1,Jennifer Gould,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4
TRX5274548,2022-12-30,26081,Kimia Farma - Apotek,Langsa,Aceh,4.2,Brianna Stevens,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.1
TRX6352345,2022-04-23,32325,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.4,Abigail Rich,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.6
TRX7451198,2022-10-22,29460,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.5,Kelsey Reynolds,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.6
TRX1794497,2022-09-11,34489,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Christopher Abbott,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3
TRX4919340,2021-04-06,52060,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Anthony Yates III,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.6
TRX9406538,2020-06-17,23145,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,John Hayes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.6
TRX7584426,2021-02-02,40313,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.8,Samantha Pennington,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.7
TRX9178096,2020-01-05,37602,Kimia Farma - Apotek,Garut,Jawa Barat,4.5,Matthew Burns,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.8
TRX5756181,2021-02-09,13831,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.1,Dr. Joseph Martin II,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.3
TRX5491404,2022-05-13,89566,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.4,Brian Weber,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.2
TRX9933524,2021-05-12,61007,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4,Brenda Schmitt,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.4
TRX4190582,2020-05-08,43614,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.5,Keith Mason,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.2
TRX6032459,2023-10-14,41261,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.6,Michael Moore,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.3
TRX8139184,2020-01-06,35955,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Stephanie Davis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.1
TRX7968014,2023-03-15,40699,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.1,Michelle Norman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,3.2
TRX8670961,2021-08-18,43007,Kimia Farma - Apotek,Ciamis,Jawa Barat,4,Jeffrey Martinez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.1
TRX6816856,2020-07-04,42307,Kimia Farma - Apotek,Dumai,Riau,4.6,Autumn Leonard,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.07,0.1,2098.5299999999997,209.85299999999998,4.7
TRX8817815,2020-02-10,35365,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.5,Thomas Mills,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.1
TRX9749672,2021-02-06,16339,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Alexander Dalton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.3
TRX4772640,2020-11-25,29115,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Brandy Meyer,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX3800084,2020-07-23,79725,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Adam Ingram,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.8
TRX9636147,2021-03-25,55171,Kimia Farma - Apotek,Ambon,Maluku,5,Lauren Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.8
TRX8329366,2020-05-22,59955,Kimia Farma - Apotek,Madiun,Jawa Timur,4.7,Andrew Patterson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX8469761,2021-05-27,86446,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.1,Leonard Benitez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.9
TRX1230377,2021-02-18,96304,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.8,Abigail Miles,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX6926759,2021-10-07,37191,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,3.9,Jessica Compton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.6
TRX3743372,2023-07-12,70165,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Jennifer Richardson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.8
TRX9094884,2021-09-13,93401,Kimia Farma - Apotek,Ambon,Maluku,4.5,Benjamin Mullins,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.9
TRX4005395,2021-08-13,68981,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5,Aaron Peterson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.7
TRX2292624,2023-09-26,69548,Kimia Farma - Apotek,Tangerang,Banten,4,Corey Arnold,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.9
TRX9517365,2021-09-14,75181,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.4,Joe Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.6
TRX2835213,2021-07-19,48997,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2,Theodore Castillo,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.6
TRX2292622,2021-11-11,40467,Kimia Farma - Apotek,Magelang,Jawa Tengah,4.4,Amanda Mason,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX2554981,2023-11-22,73008,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,5,Vanessa Williams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX2947887,2021-02-03,78158,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.1,Michael Johnson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.7
TRX2698361,2022-07-20,98041,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,Matthew Jarvis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.2
TRX6575120,2020-12-04,13792,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4,Michael Gill,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX5402486,2022-09-06,84922,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1,Michael Wolf,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.4
TRX1646108,2022-11-05,61185,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,Amanda Cardenas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.8
TRX5714459,2023-03-17,66847,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.4,Angela Lewis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX2438465,2020-09-13,81651,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,Thomas Hayes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.2
TRX4497738,2022-01-23,49260,Kimia Farma - Apotek,Ambon,Maluku,4.2,Thomas Stout,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.5
TRX1694938,2021-03-16,51302,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.6,Zachary Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.3
TRX8426535,2021-01-31,49758,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.7,David Fox,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.8
TRX3931426,2023-09-10,98560,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9,Brenda Sosa,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.9
TRX4232218,2022-02-27,73925,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6,Jonathon Harper,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.3
TRX7371604,2022-09-18,22526,Kimia Farma - Apotek,Jambi,Jambi,4.3,John Baker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.5
TRX9639967,2020-07-01,50014,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,John Bender,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX5925984,2022-01-11,14798,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.4,Crystal Williams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3
TRX9544068,2021-07-09,58873,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.8,William Williams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.8
TRX3859779,2021-04-04,28401,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.9,Dennis Ortiz,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.7
TRX9977564,2020-10-02,63863,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Mindy Hernandez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX8451126,2021-01-19,13953,Kimia Farma - Apotek,Ternate,Maluku Utara,4.8,Hunter Harrison,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX8570009,2023-05-16,47691,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9,Jordan Bell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX7237993,2022-05-06,30203,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,James Montgomery,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.8
TRX2854645,2023-06-30,98300,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Nicholas Young,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX3772562,2021-03-03,82832,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7,David Tucker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX5887783,2021-12-30,60481,Kimia Farma - Apotek,Pekanbaru,Riau,4.1,Jennifer Ruiz,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.9
TRX6088598,2021-04-10,74125,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Dillon Montgomery,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.7
TRX6112101,2020-08-20,53199,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4,Jose Walker,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.8
TRX5420017,2021-06-04,75046,Kimia Farma - Apotek,Denpasar,Bali,4.4,Joseph Stephens,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.9
TRX5329929,2022-07-29,31737,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Eric Robertson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4
TRX2558316,2021-05-03,37402,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9,David Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.8
TRX5124476,2021-01-09,30291,Kimia Farma - Apotek,Manado,Sulawesi Utara,4.9,Jeffrey Pierce,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3
TRX6178667,2022-01-06,73969,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.1,Margaret Black,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX2269896,2021-01-16,17469,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Samantha Nelson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.4
TRX6049346,2020-11-06,25572,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9,Jodi Riggs,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.1
TRX9711999,2022-11-25,33406,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.7,Anthony Parks,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.3
TRX2382525,2022-02-07,55995,Kimia Farma - Apotek,Bandung,Jawa Barat,4.3,Alicia Bates,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.7
TRX5865657,2023-02-13,90206,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.7,Omar Stevens,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.2
TRX5662600,2020-11-04,13935,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.5,Denise Hood,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,5
TRX5988666,2023-05-25,87344,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.5,Julie Lyons,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX6952759,2021-08-16,14773,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.7,Adam Knapp,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX1056759,2023-10-02,71130,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4,Joseph Coleman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.5
TRX1724873,2021-02-16,48130,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.7,James Hansen,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3
TRX8109117,2022-07-17,63673,Kimia Farma - Apotek,Sorong,Papua Barat,4.8,Kristine Kemp,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.9
TRX1879970,2023-08-20,37995,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.4,Jennifer Woodard,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.6
TRX1013630,2023-01-13,48575,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.8,Amanda Johnson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.4
TRX5319844,2021-10-16,15917,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.8,Mary Ingram,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX9883500,2023-04-01,79725,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Jay Morgan,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX4294202,2021-06-22,69761,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Denise Pruitt,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.6
TRX3989563,2021-07-28,61835,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.9,Lauren Thompson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.1
TRX8367625,2023-09-05,73158,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.7,Nathan Haley,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.2
TRX7558571,2020-05-07,12338,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.6,Tonya Haas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.6
TRX9528317,2021-09-17,24592,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9,Aaron Little,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.5
TRX2644133,2021-09-10,16158,Kimia Farma - Apotek,Subang,Jawa Barat,5,Reginald Evans,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.9
TRX3053025,2023-06-14,92899,Kimia Farma - Apotek,Dumai,Riau,4.7,David Phillips,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.3
TRX7976882,2023-07-08,50288,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Heidi Davies,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.9
TRX5751091,2022-11-16,12174,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.7,Robert Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.2
TRX5565593,2021-10-03,62744,Kimia Farma - Apotek,Sorong,Papua Barat,4.9,Jeffrey Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.5
TRX8641145,2023-06-17,12338,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.6,Elizabeth Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.7
TRX8137092,2023-04-17,85216,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4,Zachary Fuentes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.1
TRX4781403,2023-05-05,24277,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.2,Patty Martinez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4
TRX5625042,2020-08-07,65969,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Jimmy Estrada,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.5
TRX6726198,2023-09-12,81487,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.8,Brian Smith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.9
TRX9069222,2021-10-19,62312,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.5,Jessica Gregory,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.1
TRX7407777,2022-01-10,52060,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Robyn Taylor,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,3.6
TRX5147338,2023-08-03,65584,Kimia Farma - Apotek,Semarang,Jawa Tengah,5,Daniel Jones,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.06,0.1,2098.74,209.874,4.5
